TP,TN,FP,FN,acc,error,precision,recall,TP_rate,FP_rate,specificity,F1_score,wrong_prediction
418,154,10,5,0.9744463373083475,0.02555366269165247,0.9766355140186916,0.9881796690307328,0.9881796690307328,0.06097560975609756,0.9390243902439024,0.982373678025852,15
422,154,6,5,0.9812606473594548,0.018739352640545145,0.985981308411215,0.9882903981264637,0.9882903981264637,0.0375,0.9625,0.9871345029239766,11
422,149,6,10,0.9727427597955707,0.027257240204429302,0.985981308411215,0.9768518518518519,0.9768518518518519,0.03870967741935484,0.9612903225806452,0.9813953488372094,16
420,156,8,3,0.9812606473594548,0.018739352640545145,0.9813084112149533,0.9929078014184397,0.9929078014184397,0.04878048780487805,0.9512195121951219,0.9870740305522915,11
421,153,7,6,0.9778534923339012,0.022146507666098807,0.9836448598130841,0.9859484777517564,0.9859484777517564,0.04375,0.95625,0.9847953216374269,13
418,154,10,5,0.9744463373083475,0.02555366269165247,0.9766355140186916,0.9881796690307328,0.9881796690307328,0.06097560975609756,0.9390243902439024,0.982373678025852,15
418,156,10,3,0.9778534923339012,0.022146507666098807,0.9766355140186916,0.9928741092636579,0.9928741092636579,0.060240963855421686,0.9397590361445783,0.9846878680800941,13
421,154,7,5,0.979557069846678,0.020442930153321975,0.9836448598130841,0.9882629107981221,0.9882629107981221,0.043478260869565216,0.9565217391304348,0.9859484777517564,12
423,153,5,6,0.9812606473594548,0.018739352640545145,0.9883177570093458,0.986013986013986,0.986013986013986,0.03164556962025317,0.9683544303797469,0.9871645274212368,11
419,156,9,3,0.979557069846678,0.020442930153321975,0.9789719626168224,0.9928909952606635,0.9928909952606635,0.05454545454545454,0.9454545454545454,0.9858823529411763,12
420,153,8,6,0.9761499148211243,0.02385008517887564,0.9813084112149533,0.9859154929577465,0.9859154929577465,0.049689440993788817,0.9503105590062112,0.9836065573770493,14
415,155,13,4,0.9710391822827938,0.028960817717206135,0.969626168224299,0.9904534606205251,0.9904534606205251,0.07738095238095238,0.9226190476190477,0.9799291617473436,17
421,154,7,5,0.979557069846678,0.020442930153321975,0.9836448598130841,0.9882629107981221,0.9882629107981221,0.043478260869565216,0.9565217391304348,0.9859484777517564,12
423,151,5,8,0.9778534923339012,0.022146507666098807,0.9883177570093458,0.9814385150812065,0.9814385150812065,0.03205128205128205,0.967948717948718,0.9848661233993016,13
424,155,4,4,0.9863713798977853,0.013628620102214651,0.9906542056074766,0.9906542056074766,0.9906542056074766,0.025157232704402517,0.9748427672955975,0.9906542056074766,8
422,152,6,7,0.9778534923339012,0.022146507666098807,0.985981308411215,0.9836829836829837,0.9836829836829837,0.0379746835443038,0.9620253164556962,0.9848308051341891,13
419,157,9,2,0.9812606473594548,0.018739352640545145,0.9789719626168224,0.995249406175772,0.995249406175772,0.05421686746987952,0.9457831325301205,0.9870435806831567,11
419,154,9,5,0.9761499148211243,0.02385008517887564,0.9789719626168224,0.9882075471698113,0.9882075471698113,0.05521472392638037,0.9447852760736196,0.9835680751173709,14
420,154,8,5,0.9778534923339012,0.022146507666098807,0.9813084112149533,0.9882352941176471,0.9882352941176471,0.04938271604938271,0.9506172839506173,0.9847596717467761,13
419,156,9,3,0.979557069846678,0.020442930153321975,0.9789719626168224,0.9928909952606635,0.9928909952606635,0.05454545454545454,0.9454545454545454,0.9858823529411763,12
414,154,14,5,0.9676320272572402,0.03236797274275979,0.9672897196261683,0.9880668257756563,0.9880668257756563,0.08333333333333333,0.9166666666666666,0.9775678866587957,19
